step,time_s,serve,side,phase,base_x,base_y,base_z,roll_deg,pitch_deg,yaw_deg,angvel_x,angvel_y,angvel_z,qd_absmax,act_absmax,act_argmax_joint,qdes_absmax,nan,fallen,ball_x,ball_y,ball_z,q:left_hip_pitch_joint,q:right_hip_pitch_joint,q:waist_yaw_joint,q:left_hip_roll_joint,q:right_hip_roll_joint,q:waist_roll_joint,q:left_hip_yaw_joint,q:right_hip_yaw_joint,q:waist_pitch_joint,q:left_knee_joint,q:right_knee_joint,q:left_shoulder_pitch_joint,q:right_shoulder_pitch_joint,q:left_ankle_pitch_joint,q:right_ankle_pitch_joint,q:left_shoulder_roll_joint,q:right_shoulder_roll_joint,q:left_ankle_roll_joint,q:right_ankle_roll_joint,q:left_shoulder_yaw_joint,q:right_shoulder_yaw_joint,q:left_elbow_joint,q:right_elbow_joint,q:left_wrist_roll_joint,q:right_wrist_roll_joint,q:left_wrist_pitch_joint,q:right_wrist_pitch_joint,q:left_wrist_yaw_joint,q:right_wrist_yaw_joint,qd:left_hip_pitch_joint,qd:right_hip_pitch_joint,qd:waist_yaw_joint,qd:left_hip_roll_joint,qd:right_hip_roll_joint,qd:waist_roll_joint,qd:left_hip_yaw_joint,qd:right_hip_yaw_joint,qd:waist_pitch_joint,qd:left_knee_joint,qd:right_knee_joint,qd:left_shoulder_pitch_joint,qd:right_shoulder_pitch_joint,qd:left_ankle_pitch_joint,qd:right_ankle_pitch_joint,qd:left_shoulder_roll_joint,qd:right_shoulder_roll_joint,qd:left_ankle_roll_joint,qd:right_ankle_roll_joint,qd:left_shoulder_yaw_joint,qd:right_shoulder_yaw_joint,qd:left_elbow_joint,qd:right_elbow_joint,qd:left_wrist_roll_joint,qd:right_wrist_roll_joint,qd:left_wrist_pitch_joint,qd:right_wrist_pitch_joint,qd:left_wrist_yaw_joint,qd:right_wrist_yaw_joint,act:left_hip_pitch_joint,act:right_hip_pitch_joint,act:waist_yaw_joint,act:left_hip_roll_joint,act:right_hip_roll_joint,act:waist_roll_joint,act:left_hip_yaw_joint,act:right_hip_yaw_joint,act:waist_pitch_joint,act:left_knee_joint,act:right_knee_joint,act:left_shoulder_pitch_joint,act:right_shoulder_pitch_joint,act:left_ankle_pitch_joint,act:right_ankle_pitch_joint,act:left_shoulder_roll_joint,act:right_shoulder_roll_joint,act:left_ankle_roll_joint,act:right_ankle_roll_joint,act:left_shoulder_yaw_joint,act:right_shoulder_yaw_joint,act:left_elbow_joint,act:right_elbow_joint,act:left_wrist_roll_joint,act:right_wrist_roll_joint,act:left_wrist_pitch_joint,act:right_wrist_pitch_joint,act:left_wrist_yaw_joint,act:right_wrist_yaw_joint
2924,58.48,29,FH,swing,-1.6965,0.0049,0.7606,2.85,-13.26,16.0,0.085,-0.78,-0.021,1.135,5.692,right_shoulder_yaw_joint,1.423,0,0,-1.046,-0.136,0.812,-0.0902,-0.0922,0.6055,-0.3127,-0.2619,0.3583,-0.5324,-0.1684,-0.1769,0.452,0.6152,-0.0505,-0.0026,-0.0967,-0.274,-0.2598,-0.1818,0.1243,0.138,-0.0552,-1.4397,0.5421,1.018,0.182,-1.2762,0.0346,0.7806,0.2455,0.2289,0.2145,0.3479,0.1851,-0.0408,0.0318,0.389,0.0611,-0.108,0.0466,0.6632,0.3351,-0.3296,0.0646,-0.1768,0.0587,0.2008,0.1487,0.1852,-0.0794,-0.3864,0.5083,-0.1538,-0.699,-0.3286,-0.6166,0.53,1.1039,-0.3291,1.1346,0.3474,-0.1935,2.7347,-0.4242,-1.459,0.7037,-2.8546,-0.6453,0.13,0.7947,0.6202,-1.8942,-0.6372,0.387,-1.0899,-1.9091,1.0451,1.6532,0.5634,-0.2591,-5.6922,-0.308,2.4641,0.6153,-5.0209,0.2731,3.6742,0.8736,1.5244
2925,58.5,29,FH,swing,-1.7016,0.0038,0.7591,2.65,-14.14,16.07,0.043,-0.783,0.028,1.019,5.586,right_shoulder_yaw_joint,1.397,0,0,-1.084,-0.139,0.936,-0.0866,-0.0851,0.6088,-0.3135,-0.2613,0.3668,-0.5321,-0.1721,-0.1757,0.4664,0.6219,-0.0574,-0.0012,-0.1006,-0.2731,-0.2551,-0.1787,0.1275,0.1369,-0.0632,-1.4281,0.5389,1.0021,0.1747,-1.2869,0.0466,0.8025,0.2381,0.2513,0.1623,0.3372,0.1689,-0.029,0.0302,0.433,0.0046,-0.2032,0.0701,0.7079,0.3348,-0.3464,0.067,-0.174,0.0647,0.2599,0.1465,0.1287,-0.0425,-0.3867,0.586,-0.1512,-0.7952,-0.3557,-0.4911,0.5825,1.0193,-0.3627,1.0137,0.2972,-0.1581,2.7906,-0.4033,-1.4815,0.733,-2.885,-0.7043,0.1501,0.8527,0.6164,-1.9383,-0.8764,0.2925,-1.2017,-1.8667,1.024,1.7336,0.5513,-0.2886,-5.5861,-0.3097,2.3456,0.5739,-4.9617,0.3426,3.7043,0.8325,1.6151
2926,58.52,29,FH,swing,-1.707,0.0025,0.7574,2.39,-15.01,16.22,-0.01,-0.789,0.079,0.952,6.913,right_shoulder_yaw_joint,1.728,0,0,-1.119,-0.141,1.246,-0.0843,-0.0782,0.6115,-0.314,-0.2608,0.3762,-0.5329,-0.1782,-0.174,0.4821,0.6286,-0.0647,-0.0001,-0.1048,-0.2722,-0.249,-0.1757,0.13,0.1365,-0.0713,-1.415,0.5359,0.9851,0.1667,-1.2941,0.0598,0.8231,0.23,0.272,0.0974,0.328,0.14,-0.0094,0.0276,0.4848,-0.0486,-0.3275,0.1022,0.7776,0.3358,-0.3669,0.0446,-0.1833,0.0583,0.3246,0.1333,0.0964,-0.0115,-0.3856,0.6602,-0.1397,-0.85,-0.3919,-0.319,0.6423,0.9524,-0.3957,0.9403,0.1313,-0.8643,0.2408,0.4847,-1.4741,-3.4318,-2.5955,-0.7616,0.5957,0.0056,-0.7679,-1.4302,0.3468,-0.1694,-0.8546,-0.5734,-0.6821,0.8123,0.835,-0.4333,-6.9132,-1.622,-6.0013,0.4252,0.3723,0.699,1.6735,-0.0105,5.1949
2927,58.54,29,FH,swing,-1.7105,0.0015,0.7586,1.73,-14.74,17.38,-0.799,0.593,1.091,17.037,9.492,right_elbow_joint,1.66,0,0,-1.152,-0.144,1.541,-0.0927,-0.0691,0.5642,-0.3,-0.2577,0.3788,-0.5371,-0.204,-0.184,0.47,0.6018,-0.0289,0.0037,-0.1014,-0.2524,-0.2181,-0.1113,0.1071,0.1387,-0.0846,-1.4535,0.4855,0.7348,0.1532,-1.0854,0.0888,0.8077,0.1857,0.3519,-0.8934,0.1862,-3.7352,1.0979,0.1611,-0.1864,0.0936,-1.5413,-0.8011,-1.3987,-2.0202,2.9264,0.0179,0.3382,1.2511,2.3301,4.4852,-1.0626,0.2724,-0.723,-3.4192,-3.5187,-17.037,-0.7405,14.9589,1.5778,-2.4416,-2.7159,7.2269,0.7388,-1.8988,-0.174,0.5392,-0.979,-4.5525,-2.5897,-1.1953,0.7383,0.2521,-1.7747,-1.8905,1.9994,-1.2375,-1.8421,0.0601,-1.3852,0.3427,0.7063,0.0763,-6.6383,-2.2554,-9.4916,0.1741,2.8966,1.2811,2.3346,-0.1829,6.092
2928,58.56,29,FH,swing,-1.7116,0.0009,0.7629,0.43,-13.23,20.05,-1.65,0.992,2.349,15.966,10.828,right_elbow_joint,1.681,0,0,-1.185,-0.146,1.821,-0.1251,-0.0544,0.4708,-0.2656,-0.2437,0.3744,-0.5294,-0.2506,-0.2085,0.4503,0.5409,0.0342,0.0617,-0.1177,-0.2323,-0.1646,-0.0356,0.0813,0.1374,-0.0942,-1.4868,0.402,0.3941,0.1289,-0.7705,0.1444,0.8224,0.1256,0.4457,-1.9336,0.8293,-5.0385,2.1243,0.9369,-0.354,0.9271,-2.4366,-1.2136,-1.1075,-3.3562,3.0919,4.6304,-1.0001,0.7119,2.9633,2.9945,-1.0193,-0.0177,-0.2191,-1.2548,-4.3244,-15.9665,-1.3301,15.8289,3.0217,0.8158,-2.8813,3.835,1.6408,-3.0883,-0.6296,0.6672,-1.1091,-5.1353,-2.42,-1.9186,0.7681,0.8817,-2.8433,-2.3954,3.1983,-2.1929,-2.8353,0.519,-1.9831,-0.0111,0.2515,0.3041,-6.7248,-2.3356,-10.8275,0.0176,4.5473,1.7517,2.926,-0.0939,5.9467
2929,58.58,29,FH,swing,-1.7121,-0.0007,0.768,-0.85,-11.33,23.18,-1.503,1.134,2.336,21.73,11.175,right_elbow_joint,1.632,0,0,-1.216,-0.148,2.088,-0.1764,-0.045,0.3597,-0.227,-0.2258,0.3654,-0.5054,-0.3,-0.2267,0.4517,0.4858,0.0868,0.1742,-0.1939,-0.2494,-0.0963,-0.008,0.0467,0.1245,-0.0888,-1.5195,0.3197,0.1205,0.0978,-0.363,0.2194,0.8354,0.0798,0.5719,-2.5031,0.3224,-5.6925,1.8694,0.8954,-0.4454,1.4323,-2.1462,-0.52,0.1624,-2.5162,2.2567,6.0337,-4.5527,-1.3847,3.7652,0.0916,-1.6841,-0.7528,0.6341,-1.8952,-3.7271,-11.4288,-1.5462,21.7302,3.7819,0.4065,-1.8946,9.2182,2.6133,-3.9147,-1.2677,0.6197,-1.3889,-5.3797,-2.839,-1.8495,0.9,1.8646,-3.2568,-2.8558,4.6431,-1.684,-2.1143,0.6898,-2.0331,-0.3906,-0.1936,0.4989,-6.5268,-2.1958,-11.1752,-0.0601,5.6665,1.7987,3.1191,0.0101,5.892
2930,58.6,29,FH,swing,-1.7133,-0.0035,0.7719,-1.68,-9.95,25.71,-0.939,0.631,1.747,21.198,11.591,right_elbow_joint,1.639,0,0,-1.246,-0.15,2.342,-0.2206,-0.0369,0.2417,-0.207,-0.2114,0.358,-0.4965,-0.3408,-0.2195,0.4738,0.4398,0.1154,0.312,-0.2999,-0.2539,-0.0145,-0.037,-0.0019,0.0895,-0.0665,-1.5355,0.2592,-0.0656,0.067,0.0808,0.2885,0.8444,0.0532,0.7818,-1.8403,0.2826,-5.7251,0.7315,0.7233,-0.3234,0.2251,-1.5308,0.9483,1.2227,-1.9555,0.8528,7.2666,-5.0532,0.1952,4.3397,-2.6595,-2.3029,-1.857,1.4184,-0.1258,-2.4716,-7.9854,-1.4316,21.1981,3.1243,0.1,-1.0218,10.34,3.0779,-4.0182,-1.7081,0.3007,-1.4478,-5.5314,-3.0947,-1.654,0.8769,2.3828,-3.2222,-3.2351,5.6446,-0.9414,-1.0553,0.6583,-2.0249,-0.9833,-0.332,0.4963,-6.4596,-2.1215,-11.5905,0.0169,6.5541,1.8174,3.2835,0.0915,6.1962
2931,58.62,29,FH,swing,-1.7159,-0.0074,0.7731,-1.93,-9.54,27.01,-0.094,-0.004,0.502,18.65,11.783,right_elbow_joint,1.833,0,0,-1.276,-0.152,2.584,-0.2456,-0.0289,0.1314,-0.2118,-0.1999,0.3474,-0.5232,-0.3572,-0.1822,0.52,0.4008,0.1172,0.465,-0.3546,-0.2047,0.0783,-0.1197,-0.0702,0.05,-0.0329,-1.5347,0.2227,-0.2108,0.0458,0.4852,0.3435,0.8391,0.0408,0.968,-0.5076,0.2498,-4.9959,-0.2455,0.6226,-0.6217,-2.0196,-0.0354,2.3782,3.0643,-1.5931,-0.3257,7.7206,-1.5162,3.1845,4.8717,-5.3469,-3.0048,-1.9415,1.8947,-0.2798,-1.4103,-6.8902,-0.8278,18.6501,2.4346,-0.6939,-0.4137,8.2814,2.8911,-3.6386,-1.7774,-0.071,-1.5071,-5.6851,-2.996,-1.8401,0.6569,2.2569,-3.2296,-3.4373,6.0007,-0.9041,-0.9916,0.5998,-1.924,-1.804,-0.1507,0.3779,-6.1649,-2.0278,-11.783,0.0979,7.332,2.0047,3.4592,0.3235,6.2741
2932,58.64,29,FH,swing,-1.7182,-0.0119,0.7723,-1.74,-9.78,26.63,0.277,-0.167,-0.695,16.21,11.801,right_elbow_joint,1.972,0,0,-1.304,-0.154,2.816,-0.2354,-0.026,0.0389,-0.2128,-0.1956,0.3282,-0.5734,-0.3571,-0.136,0.578,0.3781,0.106,0.6245,-0.3696,-0.1385,0.1803,-0.2533,-0.1228,0.0327,0.0054,-1.558,0.2068,-0.3355,0.0364,0.8373,0.3934,0.8227,0.0455,1.1069,1.2118,-0.096,-4.3599,0.4445,0.3186,-1.0086,-2.6301,0.3916,2.0995,2.6965,-0.5622,-0.6366,8.0175,-0.4565,2.1736,5.1467,-7.7266,-2.2821,0.117,1.9813,-2.0544,-0.2928,-5.6431,-0.2737,16.2096,2.3771,-1.0032,0.4731,6.0855,2.4441,-3.1392,-1.7296,-0.5216,-1.5651,-5.5729,-2.9411,-2.141,0.6145,1.914,-3.1054,-3.2911,5.9339,-0.9545,-1.038,0.6016,-1.7263,-2.2674,0.0009,0.2939,-5.705,-1.9149,-11.8014,0.2191,8.0048,2.011,3.4853,0.4491,6.2466
2933,58.66,29,FH,swing,-1.7195,-0.0167,0.7721,-1.61,-10.05,25.97,0.188,-0.11,-0.477,14.008,11.946,right_elbow_joint,1.972,0,0,-1.332,-0.156,3.037,-0.1967,-0.0274,-0.0537,-0.2024,-0.1894,0.3027,-0.6358,-0.3519,-0.1054,0.6141,0.3721,0.0932,0.787,-0.3754,-0.1233,0.2812,-0.4192,-0.1605,0.0406,0.0427,-1.6099,0.2144,-0.428,0.0383,1.1412,0.4355,0.8002,0.061,1.2104,2.3219,-0.0835,-4.6745,0.645,0.3239,-1.5405,-3.1184,0.196,1.0478,1.4115,-0.2123,-0.7225,8.1526,-0.2404,0.156,4.9043,-8.4397,-1.602,0.1981,1.784,-2.9477,0.7939,-3.9024,0.2488,14.0077,1.9034,-1.1266,0.833,4.7002,1.8755,-2.6601,-1.7456,-0.8053,-1.435,-5.3135,-3.0564,-2.2309,0.6317,1.3897,-2.7456,-3.0268,5.7248,-0.9686,-0.7275,0.6943,-1.5418,-2.4055,0.0982,0.2219,-5.5392,-1.9184,-11.9457,0.323,8.5964,1.8473,3.4217,0.4777,6.4172
2934,58.68,29,FH,swing,-1.7199,-0.0228,0.7734,-1.3,-10.07,25.75,0.287,0.205,0.008,10.863,12.2,right_elbow_joint,1.972,0,0,-1.359,-0.158,3.248,-0.1428,-0.0274,-0.1481,-0.1898,-0.1858,0.2609,-0.7004,-0.3533,-0.0987,0.6167,0.3618,0.0766,0.9457,-0.377,-0.1195,0.3753,-0.574,-0.1873,0.0426,0.0736,-1.6635,0.234,-0.4953,0.0484,1.386,0.4614,0.779,0.0774,1.3047,2.7726,-0.0169,-4.553,0.5909,0.0745,-2.5226,-3.0382,-0.2092,-0.1698,-0.2201,-0.6608,-1.107,7.7266,-0.108,0.2704,4.4752,-6.8784,-1.1396,-0.0172,1.3654,-2.3149,0.9808,-3.14,0.5768,10.8628,0.9797,-0.8549,0.7604,4.6144,1.3452,-2.2436,-1.8825,-0.8866,-1.2958,-5.1057,-3.0709,-2.2999,0.5737,0.8263,-2.5232,-2.8067,5.5863,-1.0154,-0.5255,0.8495,-1.4583,-2.3777,0.1834,0.1666,-5.8897,-1.9461,-12.2003,0.3988,9.073,1.7194,3.4351,0.4804,6.7241
2935,58.7,29,FH,follow_through,-1.7208,-0.0309,0.776,-0.78,-9.77,26.11,0.288,0.539,0.58,7.973,12.572,right_elbow_joint,1.972,0,0,-1.385,-0.16,3.449,-0.0896,-0.0272,-0.2358,-0.1742,-0.1862,0.2008,-0.7513,-0.3643,-0.1147,0.5879,0.3406,0.0464,1.0877,-0.3791,-0.1085,0.459,-0.6812,-0.2065,0.041,0.0941,-1.7007,0.2483,-0.5611,0.0622,1.5703,0.4709,0.7725,0.0906,1.3921,2.4271,-0.0466,-4.1188,0.7347,-0.1126,-3.3748,-2.2003,-0.7431,-1.1725,-1.6164,-1.2316,-2.0177,6.5611,-0.1882,0.7185,3.8868,-4.0174,-0.8248,-0.157,0.784,-1.3509,0.4214,-3.4709,0.6943,7.9732,0.2167,0.0193,0.5691,4.0908,1.0266,-1.9244,-2.0529,-0.8086,-1.2667,-5.0026,-2.969,-2.4638,0.4146,0.4545,-2.5978,-2.6457,5.5312,-1.0375,-0.5861,1.0694,-1.5082,-2.2776,0.2393,0.1393,-6.6089,-1.9225,-12.5723,0.4338,9.4432,1.7418,3.5321,0.452,7.094
2936,58.72,29,FH,follow_through,-1.7231,-0.0407,0.7791,-0.2,-9.14,27.16,0.167,0.789,1.185,5.535,12.968,right_elbow_joint,1.972,0,0,-1.411,-0.162,3.642,-0.0506,-0.0288,-0.3152,-0.1553,-0.1899,0.1274,-0.7791,-0.3876,-0.1457,0.5428,0.3105,-0.0065,1.2002,-0.3828,-0.0902,0.5297,-0.7303,-0.2206,0.0377,0.1019,-1.7275,0.2482,-0.6364,0.0757,1.7014,0.4725,0.786,0.0986,1.464,1.5964,-0.1728,-3.7502,0.8699,-0.2665,-3.9069,-1.0152,-1.3513,-1.7161,-2.1942,-1.5889,-3.2231,4.8654,-0.238,1.0427,3.1691,-1.2273,-0.6088,-0.2014,0.1256,-1.1493,-0.362,-3.9135,0.6135,5.5349,-0.0196,0.9407,0.2995,3.1996,0.8892,-1.6756,-2.1727,-0.6488,-1.3258,-4.9267,-2.8801,-2.7167,0.2279,0.2473,-2.8182,-2.5003,5.3928,-0.9632,-0.7486,1.3387,-1.6633,-2.2447,0.2816,0.1328,-7.4371,-1.8452,-12.9678,0.4539,9.7176,1.878,3.5848,0.4012,7.4599
2937,58.74,29,FH,follow_through,-1.7274,-0.0514,0.7821,0.31,-8.29,28.82,-0.001,0.894,1.605,4.179,13.258,right_elbow_joint,2.007,0,0,-1.436,-0.164,3.826,-0.0276,-0.033,-0.3897,-0.1351,-0.1965,0.0471,-0.7863,-0.4229,-0.1818,0.4947,0.2766,-0.0818,1.2755,-0.3829,-0.0686,0.5851,-0.7336,-0.231,0.0359,0.097,-1.7619,0.2337,-0.7149,0.0867,1.7906,0.4752,0.811,0.1007,1.5175,0.8794,-0.3307,-3.5799,0.9254,-0.3829,-4.1066,-0.1142,-1.8912,-1.7893,-2.2216,-1.6741,-4.1788,2.9557,0.0048,1.1238,2.3886,0.6037,-0.4548,-0.071,-0.4724,-1.9416,-1.0031,-3.8267,0.4741,3.7313,0.1413,1.2776,0.017,2.3053,0.8122,-1.4276,-2.1307,-0.5164,-1.3966,-4.7774,-2.9241,-3.0267,0.0708,0.0911,-2.9858,-2.3331,4.9835,-0.8526,-0.8909,1.5835,-1.8308,-2.3223,0.3346,0.1408,-8.0299,-1.7564,-13.2584,0.4908,9.8883,2.0409,3.559,0.3698,7.7234
2938,58.76,29,FH,follow_through,-1.7336,-0.0623,0.7846,0.65,-7.35,30.71,-0.237,0.867,1.647,4.871,13.496,right_elbow_joint,2.078,0,0,-1.46,-0.166,4.002,-0.0136,-0.0399,-0.458,-0.1151,-0.2051,-0.0352,-0.7859,-0.4697,-0.2147,0.4487,0.2434,-0.1736,1.3105,-0.3768,-0.0508,0.6233,-0.7047,-0.2389,0.0373,0.0807,-1.8159,0.2084,-0.7619,0.0957,1.8401,0.4826,0.8302,0.0987,1.5406,0.5604,-0.4746,-3.1334,0.9312,-0.4515,-4.1162,0.0408,-2.5096,-1.5158,-2.0916,-1.5911,-4.8712,0.9569,0.3163,0.8152,1.4693,2.1516,-0.3359,0.1002,-1.0156,-3.0033,-1.4639,-0.7708,0.3992,1.4308,0.39,0.6583,-0.145,0.2387,0.6933,-1.0962,-1.9504,-0.4439,-1.4019,-4.517,-3.0999,-3.3136,-0.0759,-0.1592,-2.9883,-2.1157,4.298,-0.7409,-0.9243,1.7827,-2.054,-2.4161,0.4168,0.1012,-8.3138,-1.6972,-13.4964,0.5492,9.9908,2.1946,3.476,0.3758,7.887
2939,58.78,29,FH,follow_through,-1.7417,-0.0726,0.7866,0.79,-6.35,32.23,-0.408,0.823,1.065,4.445,13.598,right_elbow_joint,2.093,0,0,-1.484,-0.167,4.171,0.0009,-0.0484,-0.5161,-0.0958,-0.2159,-0.1152,-0.7904,-0.5312,-0.2402,0.4002,0.2107,-0.2672,1.3051,-0.3646,-0.0361,0.6461,-0.6595,-0.2447,0.0426,0.0572,-1.8813,0.175,-0.7655,0.1048,1.8573,0.4943,0.8395,0.0962,1.5421,0.7329,-0.5699,-2.5632,0.879,-0.6425,-3.8598,-0.2936,-3.3695,-1.1565,-2.277,-1.5786,-4.4454,-1.017,0.5684,0.8145,0.8782,2.2426,-0.2416,0.3682,-1.2071,-3.3421,-1.7721,-0.0104,0.4445,0.5764,0.5883,0.3355,-0.1094,0.0546,0.4321,-0.6442,-1.6998,-0.4132,-1.3411,-4.1629,-3.3288,-3.5405,-0.2632,-0.4648,-2.8174,-1.9314,3.5267,-0.6788,-0.8723,1.8962,-2.2643,-2.4116,0.532,0.0673,-8.3725,-1.6992,-13.5983,0.6098,9.9383,2.2731,3.4087,0.4174,7.8838
2940,58.8,29,FH,follow_through,-1.7514,-0.0822,0.7878,0.73,-5.23,32.65,-0.682,0.826,-0.038,3.548,13.607,right_elbow_joint,2.058,0,0,-1.508,-0.169,4.332,0.0201,-0.0611,-0.5583,-0.077,-0.2264,-0.1876,-0.8035,-0.6039,-0.2601,0.3469,0.177,-0.3458,1.2613,-0.3506,-0.0213,0.6602,-0.6206,-0.2489,0.055,0.0328,-1.9479,0.1376,-0.7679,0.1151,1.8646,0.5071,0.842,0.0963,1.5426,0.9422,-0.9016,-1.6834,0.8892,-0.3579,-3.3829,-0.7491,-3.5478,-0.9109,-2.4759,-1.6231,-3.5136,-2.9189,0.6122,0.5505,0.5693,1.7404,-0.1747,0.6717,-1.1677,-3.2349,-1.8833,-0.2456,0.5116,0.261,0.5967,-0.004,0.0456,0.0044,0.0016,-0.0242,-1.3684,-0.4364,-1.2256,-3.7845,-3.6419,-3.7031,-0.4931,-0.8421,-2.4983,-1.8053,2.6413,-0.6755,-0.7265,1.9512,-2.4992,-2.2868,0.6748,0.0094,-8.2337,-1.7806,-13.6073,0.621,9.8093,2.2774,3.351,0.4691,7.822
2941,58.82,29,FH,follow_through,-1.7627,-0.0908,0.7882,0.4,-3.92,31.86,-0.959,0.851,-1.092,4.753,13.571,right_elbow_joint,1.985,0,0,-1.531,-0.171,4.486,0.0429,-0.08,-0.5827,-0.0594,-0.2285,-0.2514,-0.8288,-0.6782,-0.2766,0.288,0.14,-0.4046,1.1801,-0.3384,-0.0116,0.6704,-0.5925,-0.252,0.0744,0.01,-2.0058,0.0994,-0.7768,0.1247,1.8665,0.5174,0.8384,0.0997,1.5409,1.0335,-1.1911,-0.8061,0.7582,0.0734,-3.0052,-1.3327,-3.6615,-0.8028,-2.7585,-1.808,-2.5023,-4.7534,0.4864,0.2671,0.4606,1.2109,-0.1272,0.9893,-1.0695,-2.6112,-1.8603,-0.6002,0.4328,0.0118,0.4361,-0.2768,0.2047,-0.1471,-0.5295,0.7156,-0.9885,-0.4794,-1.0643,-3.386,-4.055,-3.7854,-0.7742,-1.2743,-2.0756,-1.7502,1.6423,-0.7073,-0.4672,1.967,-2.7464,-2.0772,0.8387,-0.1037,-7.9406,-1.9359,-13.5705,0.5602,9.6359,2.2396,3.3057,0.51,7.7744
2942,58.84,29,FH,follow_through,-1.7754,-0.0986,0.7876,-0.16,-2.46,29.91,-1.143,0.879,-2.068,6.513,13.428,right_elbow_joint,1.972,0,0,-1.553,-0.172,4.633,0.0667,-0.1038,-0.5897,-0.046,-0.2214,-0.3097,-0.868,-0.7546,-0.2923,0.2215,0.0982,-0.4437,1.0629,-0.3301,-0.0053,0.6806,-0.5748,-0.2544,0.1013,-0.0113,-2.0451,0.0621,-0.7943,0.1297,1.8666,0.5236,0.8313,0.1055,1.539,1.0052,-1.4172,0.0474,0.4994,0.5213,-2.7989,-1.9655,-3.7768,-0.8161,-3.15,-2.0212,-1.5724,-6.5133,0.274,0.1175,0.5199,0.7123,-0.0984,1.3615,-1.0119,-1.5836,-1.7792,-1.0412,0.1605,-0.1804,0.228,-0.4129,0.2979,-0.2117,-1.0913,1.4709,-0.6229,-0.5106,-0.9409,-3.004,-4.5188,-3.8099,-1.0707,-1.6474,-1.6725,-1.7846,0.5647,-0.7774,-0.1392,1.9336,-2.9939,-1.8639,0.9767,-0.269,-7.5678,-2.1273,-13.4278,0.4252,9.3764,2.1741,3.2731,0.5321,7.7163
2943,58.86,29,FH,follow_through,-1.7894,-0.1058,0.7859,-0.71,-0.96,26.93,-0.83,1.057,-2.976,8.339,12.888,right_elbow_joint,1.972,0,0,-1.575,-0.174,4.774,0.0844,-0.1322,-0.5815,-0.0437,-0.2083,-0.37,-0.9287,-0.8308,-0.312,0.1611,0.0539,-0.4664,0.9103,-0.3088,-0.0005,0.6948,-0.5638,-0.2459,0.1355,-0.0326,-2.0607,0.0274,-0.8191,0.1265,1.8596,0.5254,0.823,0.112,1.5331,0.3857,-1.6086,0.7252,-0.3381,0.5416,-3.5171,-3.3951,-3.5367,-1.4159,-2.291,-2.1455,-0.7629,-8.3393,2.9083,-0.0378,0.9683,0.687,1.1654,1.6917,-1.0715,-0.1718,-1.6201,-1.4614,-0.295,-0.4274,0.0194,-0.3367,0.2896,-0.2996,-1.8483,2.2418,-0.3289,-0.5527,-0.8815,-2.5234,-5.0651,-3.7903,-1.2132,-2.0313,-1.2926,-1.9064,-0.5008,-1.1278,0.1787,1.7555,-3.2414,-1.8748,1.0783,-0.5196,-7.093,-2.2656,-12.8877,0.2913,8.959,2.083,3.2591,0.6,7.4416
2944,58.88,29,FH,follow_through,-1.804,-0.1147,0.785,-0.44,0.12,23.29,0.127,0.831,-3.116,9.789,12.345,right_elbow_joint,1.972,0,0,-1.597,-0.175,4.908,0.0803,-0.1585,-0.5679,-0.0533,-0.2042,-0.4582,-0.9624,-0.9029,-0.3462,0.1352,0.0161,-0.4759,0.7231,-0.2697,-0.0093,0.7202,-0.5444,-0.2296,0.1748,-0.0556,-2.0478,-0.0008,-0.8511,0.1152,1.8481,0.5225,0.8172,0.1203,1.5256,-0.5586,-1.0232,0.6302,-0.3038,0.0632,-5.0276,0.1406,-3.4662,-1.8341,-0.9343,-1.7178,-0.2883,-9.789,0.8874,-0.8031,1.3927,1.2612,0.6538,2.0124,-1.1367,0.9593,-1.1722,-1.6031,-0.643,-0.7511,-0.2052,-0.2716,0.4201,-0.5047,-2.2542,2.6047,-0.0878,-0.5438,-0.9545,-2.0309,-5.6016,-3.7912,-1.2948,-2.1416,-1.0383,-1.9698,-1.3796,-0.9799,0.5424,1.6487,-3.4142,-1.9752,0.9913,-0.5603,-6.759,-2.3441,-12.3451,0.1226,8.447,1.9676,3.2009,0.522,7.2543
2945,58.9,29,FH,follow_through,-1.818,-0.1234,0.7849,-0.01,1.2,20.24,-0.823,1.868,-2.312,9.639,11.654,right_elbow_joint,1.956,0,0,-1.618,-0.177,5.036,0.0579,-0.1854,-0.5654,-0.056,-0.205,-0.5471,-0.9578,-0.9694,-0.3954,0.1208,-0.006,-0.4638,0.5225,-0.2547,-0.0156,0.7401,-0.5254,-0.2232,0.2083,-0.0708,-2.0218,-0.0176,-0.8825,0.0973,1.835,0.5138,0.809,0.1251,1.5154,-2.8353,-2.533,-0.865,0.5068,0.4317,-2.0548,0.2194,-3.1073,-4.0809,-0.4937,-0.6423,2.5253,-9.6389,1.315,-0.1645,0.2235,0.0453,0.4134,1.2252,-0.1943,1.255,-0.4682,-1.6354,-0.8706,-0.9046,-0.5269,-0.5875,0.2244,-0.9002,-2.6185,2.768,0.2037,-0.6555,-0.9623,-1.8339,-5.8318,-3.9298,-1.0823,-2.1304,-0.9679,-1.9098,-1.9654,-1.0404,0.5842,1.5214,-3.4084,-2.0074,0.9575,-0.5354,-6.3388,-2.4572,-11.6542,0.0609,7.8226,1.8602,3.0895,0.4839,6.8979
