step,time_s,serve,side,phase,base_x,base_y,base_z,roll_deg,pitch_deg,yaw_deg,angvel_x,angvel_y,angvel_z,qd_absmax,act_absmax,act_argmax_joint,qdes_absmax,nan,fallen,ball_x,ball_y,ball_z,q:left_hip_pitch_joint,q:right_hip_pitch_joint,q:waist_yaw_joint,q:left_hip_roll_joint,q:right_hip_roll_joint,q:waist_roll_joint,q:left_hip_yaw_joint,q:right_hip_yaw_joint,q:waist_pitch_joint,q:left_knee_joint,q:right_knee_joint,q:left_shoulder_pitch_joint,q:right_shoulder_pitch_joint,q:left_ankle_pitch_joint,q:right_ankle_pitch_joint,q:left_shoulder_roll_joint,q:right_shoulder_roll_joint,q:left_ankle_roll_joint,q:right_ankle_roll_joint,q:left_shoulder_yaw_joint,q:right_shoulder_yaw_joint,q:left_elbow_joint,q:right_elbow_joint,q:left_wrist_roll_joint,q:right_wrist_roll_joint,q:left_wrist_pitch_joint,q:right_wrist_pitch_joint,q:left_wrist_yaw_joint,q:right_wrist_yaw_joint,qd:left_hip_pitch_joint,qd:right_hip_pitch_joint,qd:waist_yaw_joint,qd:left_hip_roll_joint,qd:right_hip_roll_joint,qd:waist_roll_joint,qd:left_hip_yaw_joint,qd:right_hip_yaw_joint,qd:waist_pitch_joint,qd:left_knee_joint,qd:right_knee_joint,qd:left_shoulder_pitch_joint,qd:right_shoulder_pitch_joint,qd:left_ankle_pitch_joint,qd:right_ankle_pitch_joint,qd:left_shoulder_roll_joint,qd:right_shoulder_roll_joint,qd:left_ankle_roll_joint,qd:right_ankle_roll_joint,qd:left_shoulder_yaw_joint,qd:right_shoulder_yaw_joint,qd:left_elbow_joint,qd:right_elbow_joint,qd:left_wrist_roll_joint,qd:right_wrist_roll_joint,qd:left_wrist_pitch_joint,qd:right_wrist_pitch_joint,qd:left_wrist_yaw_joint,qd:right_wrist_yaw_joint,act:left_hip_pitch_joint,act:right_hip_pitch_joint,act:waist_yaw_joint,act:left_hip_roll_joint,act:right_hip_roll_joint,act:waist_roll_joint,act:left_hip_yaw_joint,act:right_hip_yaw_joint,act:waist_pitch_joint,act:left_knee_joint,act:right_knee_joint,act:left_shoulder_pitch_joint,act:right_shoulder_pitch_joint,act:left_ankle_pitch_joint,act:right_ankle_pitch_joint,act:left_shoulder_roll_joint,act:right_shoulder_roll_joint,act:left_ankle_roll_joint,act:right_ankle_roll_joint,act:left_shoulder_yaw_joint,act:right_shoulder_yaw_joint,act:left_elbow_joint,act:right_elbow_joint,act:left_wrist_roll_joint,act:right_wrist_roll_joint,act:left_wrist_pitch_joint,act:right_wrist_pitch_joint,act:left_wrist_yaw_joint,act:right_wrist_yaw_joint
2088,41.76,21,FH,recovery,-2.6517,0.1109,0.1591,-46.64,-77.22,-49.55,3.615,9.804,3.205,17.544,8.146,left_ankle_pitch_joint,1.824,0,1,-2.179,-0.343,7.317,-1.5807,-0.4047,0.8817,1.5388,-0.5135,0.2167,2.0431,-0.8013,-0.5974,0.8222,2.3435,0.4864,-1.434,0.077,-0.2336,-0.2821,-2.1137,-0.2336,0.1948,-1.3583,2.0377,1.7106,0.2548,-1.4359,1.1213,-1.3471,-1.089,0.2673,-0.986,6.9514,-9.7272,-11.3974,-13.874,-6.4298,-2.4542,-17.5444,4.3745,-1.5614,4.5826,-7.555,-2.6523,1.4573,7.7246,11.0751,3.06,6.568,-0.8165,3.2245,11.876,-11.5711,-8.5062,1.4374,11.6864,-12.4886,9.5045,5.1891,8.1514,9.2599,-0.765,-6.6979,1.5146,0.7426,-1.5144,-1.1236,-0.0624,1.7919,-1.8588,4.3061,-3.2617,-0.8748,-4.1335,8.1462,0.146,0.8036,-1.7554,-3.7973,-0.264,-4.3762,5.2929,3.539,-2.0138,-0.5036,0.5476,-1.283,-2.9387,2.0971,-1.5883
2089,41.78,22,FH,swing,-1.6,0.0,0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.225,right_hip_yaw_joint,0.798,0,0,0.548,-0.219,1.109,-0.15,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,-0.15,-0.15,0.3,-0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5724,0.3247,-0.2071,0.0547,0.4184,0.9662,-0.1406,2.2255,0.0857,0.3164,0.3561,0.0488,0.9666,0.2135,1.293,-0.1091,0.1044,0.2145,0.2943,0.2806,0.3428,-0.3371,1.1935,0.8351,0.2612,-1.3331,0.7341,-0.1259,1.3713
2090,41.8,22,FH,swing,-1.6005,0.0002,0.7909,-0.23,-0.7,-0.36,-0.232,-0.826,-0.255,5.949,3.339,right_hip_yaw_joint,0.835,0,0,0.505,-0.218,1.185,-0.1375,-0.1414,-0.0013,0.0036,0.0393,0.0059,-0.0069,0.1132,0.0148,0.3131,0.3164,0.2064,-0.0111,-0.141,-0.0846,0.295,-0.1037,0.0121,0.017,0.0117,0.0007,0.4985,0.5145,0.0355,0.0109,-0.0551,0.0188,-0.0058,0.0532,0.8829,0.7806,-0.2412,0.1381,1.9602,0.4427,-0.5001,5.9485,0.924,0.8425,0.924,0.4964,-0.6751,0.6207,2.7293,-0.4126,-0.3529,0.6703,0.7596,0.7791,0.2052,-0.2015,1.2075,2.3666,0.7477,-3.6968,1.3602,-0.366,3.6856,0.7593,0.4384,-0.3084,0.1234,0.5906,1.1041,-0.0867,3.3391,-0.2197,0.4826,0.2313,-0.2309,1.0091,0.1234,1.5423,-0.0472,0.0262,0.2109,0.2018,-0.096,1.0053,-0.3717,1.2467,1.3244,0.0978,-2.1198,0.7591,-0.0789,1.7384
2091,41.82,22,FH,swing,-1.6003,0.0019,0.786,-0.95,-1.61,-1.13,-0.785,-0.707,-0.79,6.666,3.928,right_hip_yaw_joint,0.982,0,0,0.462,-0.216,1.257,-0.1183,-0.1215,-0.0008,0.0169,0.0847,0.0278,-0.0106,0.2505,0.0285,0.3326,0.3276,0.2185,-0.0225,-0.1605,-0.1102,0.2839,-0.1224,0.0201,0.0266,0.0161,0.0248,0.5008,0.5491,0.1013,0.0191,-0.1589,0.0487,-0.0092,0.1379,0.8861,1.0945,0.0711,0.8448,2.1922,1.36,-0.0656,6.6658,0.4547,0.8811,0.277,0.6167,-0.4152,-2.9697,-2.789,-0.6108,-1.1552,-0.031,0.7836,-0.1311,1.7828,0.1832,2.0976,3.4501,0.2364,-5.4179,1.5199,-0.1075,4.2757,0.6586,0.6407,-0.118,0.1443,0.8611,1.2299,0.2398,3.9277,-0.4107,0.666,0.8583,-0.4428,0.7161,0.3799,1.8307,0.0739,0.204,0.3067,0.1733,-0.0084,1.039,-0.3109,1.452,1.3367,-0.0368,-2.5869,0.873,-0.0903,1.6737
2092,41.84,22,FH,swing,-1.6004,0.0038,0.7812,-1.25,-2.38,-2.68,0.091,-0.781,-1.473,7.909,4.292,right_hip_yaw_joint,1.073,0,0,0.42,-0.215,1.324,-0.1096,-0.1105,0.0127,0.0288,0.1259,0.0447,0.0088,0.4053,0.038,0.3657,0.355,0.2241,-0.0322,-0.2206,-0.1705,0.2745,-0.1383,0.0186,0.0372,0.0114,0.0646,0.5108,0.6046,0.1641,0.0165,-0.2757,0.0813,-0.012,0.2124,0.1971,0.631,0.8086,0.1788,1.6061,0.3608,1.3787,7.9088,0.6532,2.2048,1.5086,0.0158,-0.4471,-2.2523,-2.459,-0.3796,-0.4318,0.0544,0.0549,-0.2942,2.0574,0.6258,3.1871,2.8153,-0.2897,-5.5909,1.6879,-0.1498,3.2707,0.5897,0.7595,-0.0762,0.2548,1.0545,1.2335,0.3246,4.2918,-0.6132,0.7206,0.8843,-0.6034,0.506,0.292,1.8806,0.1243,0.2706,0.3018,0.2168,-0.1812,1.3084,-0.294,1.4875,1.1623,-0.2631,-2.8705,0.8047,-0.0839,1.6703
2093,41.86,22,FH,swing,-1.6009,0.0055,0.7777,-0.96,-3.32,-4.57,0.168,-0.857,-1.69,6.838,4.635,right_hip_yaw_joint,1.159,0,0,0.378,-0.213,1.386,-0.1069,-0.0965,0.0317,0.0331,0.1582,0.0532,0.0408,0.5665,0.0493,0.4128,0.384,0.2213,-0.0374,-0.2573,-0.2023,0.2676,-0.1432,0.0194,0.0517,-0.0013,0.1122,0.5259,0.6731,0.2047,0.0005,-0.3847,0.1121,-0.0144,0.2669,0.2337,0.6915,0.9895,0.3194,1.4974,0.592,1.668,6.8379,0.5139,2.2664,1.4463,-0.2266,-0.0616,-1.5727,-1.1331,-0.3857,-0.093,0.0289,1.5791,-0.8231,2.4944,0.7433,3.4845,1.5953,-0.9777,-5.022,1.4684,-0.12,2.3552,0.5133,0.7898,-0.0849,0.3435,1.11,1.1676,0.3658,4.6349,-0.7473,0.6059,0.7811,-0.8085,0.2551,0.0782,1.8144,0.1826,0.2427,0.3981,0.2079,-0.3798,1.6387,-0.2493,1.4963,1.119,-0.3764,-2.9594,0.7426,-0.0168,1.6149
2094,41.88,22,FH,swing,-1.6007,0.0075,0.7754,-0.87,-4.21,-6.79,-0.089,-0.719,-2.022,4.799,4.902,right_hip_yaw_joint,1.226,0,0,0.336,-0.212,1.445,-0.0979,-0.0825,0.0529,0.044,0.1895,0.0714,0.0773,0.683,0.054,0.4493,0.4106,0.2166,-0.0339,-0.2844,-0.2189,0.2593,-0.1444,0.0215,0.0733,-0.0254,0.1716,0.5422,0.7435,0.2285,-0.0231,-0.4747,0.1376,-0.0134,0.3036,0.5736,0.6652,1.0015,0.6774,1.5312,1.1581,1.8578,4.7986,0.0143,1.4983,1.2235,-0.2124,0.3881,-1.1947,-0.4999,-0.4756,0.0199,0.1325,0.5273,-1.3766,3.1199,0.7892,3.4334,0.9675,-1.2098,-3.9923,1.1746,0.0988,1.5457,0.4195,0.8436,-0.0826,0.309,1.0496,1.0933,0.4114,4.9022,-0.7606,0.5037,0.7482,-1.0216,0.0796,-0.0235,1.7896,0.3843,0.1665,0.5265,0.242,-0.519,1.9953,-0.2449,1.4837,1.1319,-0.4301,-2.9548,0.7956,0.0588,1.4976
2095,41.9,22,FH,swing,-1.5994,0.0099,0.7739,-0.83,-4.87,-9.07,-0.023,-0.479,-1.898,4.529,5.056,right_hip_yaw_joint,1.264,0,0,0.295,-0.211,1.498,-0.0844,-0.0673,0.0689,0.0551,0.2161,0.0955,0.1141,0.7786,0.0485,0.4699,0.4285,0.2121,-0.0217,-0.3039,-0.2276,0.2523,-0.1438,0.0288,0.0861,-0.0591,0.2439,0.5565,0.8072,0.2451,-0.0469,-0.5422,0.1612,-0.008,0.3242,0.653,0.7587,0.5594,0.4623,1.1439,1.2576,1.7268,4.5289,-0.4887,0.7874,0.6747,-0.2565,0.8029,-0.8443,-0.3729,-0.2865,0.0953,0.4088,0.6634,-1.7981,3.712,0.6097,2.9388,0.7353,-1.1306,-2.9161,1.1495,0.2914,0.7944,0.3606,0.8064,-0.0857,0.3372,1.0214,0.9945,0.4315,5.0557,-0.7436,0.4411,0.6937,-1.1876,-0.0494,-0.0794,1.7418,0.5279,0.1363,0.6289,0.2626,-0.6108,2.2788,-0.2102,1.4461,1.1451,-0.4771,-2.9076,0.7976,0.12,1.4227
2096,41.92,22,FH,swing,-1.5976,0.0127,0.7728,-0.74,-5.22,-11.13,0.034,-0.245,-1.736,3.911,5.148,right_hip_yaw_joint,1.287,0,0,0.254,-0.209,1.547,-0.072,-0.0539,0.076,0.0624,0.2348,0.1216,0.1475,0.8596,0.0346,0.4803,0.4386,0.2044,-0.0022,-0.3183,-0.2347,0.2492,-0.1422,0.0397,0.0948,-0.0977,0.3232,0.5676,0.8593,0.2584,-0.0686,-0.5894,0.1822,-0.0001,0.3338,0.5706,0.5883,0.1755,0.3018,0.7828,1.3618,1.5895,3.6248,-0.8084,0.3685,0.3989,-0.4882,1.1094,-0.631,-0.3176,-0.0866,0.1004,0.5451,0.316,-1.9171,3.9111,0.486,2.3333,0.6096,-1.0081,-1.9858,0.9636,0.3917,0.3603,0.3289,0.7515,-0.0898,0.376,0.991,0.9007,0.4226,5.148,-0.6899,0.4149,0.6277,-1.2785,-0.1506,-0.0873,1.7174,0.6736,0.0796,0.6985,0.2873,-0.6848,2.5491,-0.1845,1.4228,1.1642,-0.5145,-2.8675,0.7898,0.1803,1.3461
2097,41.94,22,FH,swing,-1.5959,0.0156,0.7721,-0.6,-5.32,-13.08,0.162,-0.025,-1.717,3.554,5.232,right_hip_yaw_joint,1.308,0,0,0.213,-0.208,1.592,-0.0626,-0.0439,0.0743,0.0664,0.2459,0.1486,0.1788,0.9272,0.0162,0.4847,0.4419,0.1931,0.0193,-0.329,-0.2414,0.2507,-0.1442,0.0519,0.1023,-0.1353,0.4015,0.5753,0.8851,0.2696,-0.0926,-0.621,0.1823,0.0096,0.3244,0.3742,0.3206,-0.3191,0.1571,0.4159,1.3428,1.6153,3.0288,-1.0157,0.129,0.0729,-0.5745,0.8624,-0.4706,-0.274,0.1823,-0.3325,0.5738,0.4719,-1.7315,3.5544,0.2955,0.0072,0.5045,-1.4449,-1.3191,-1.0688,0.4849,-1.2948,0.3341,0.6343,-0.063,0.5139,0.9438,0.7895,0.2945,5.2315,-0.6307,0.4216,0.5518,-1.2995,-0.2836,-0.1405,1.6885,0.8215,-0.0916,0.7785,0.265,-0.7981,2.8127,-0.1421,1.4745,1.2155,-0.6287,-2.8549,0.6796,0.2786,1.2565
2098,41.96,22,FH,swing,-1.5948,0.0189,0.7715,-0.49,-5.2,-15.18,0.103,0.118,-1.861,3.351,5.267,right_hip_yaw_joint,1.317,0,0,0.173,-0.207,1.633,-0.0573,-0.0418,0.0644,0.0709,0.2538,0.1778,0.2113,0.9774,-0.0048,0.4871,0.4418,0.1791,0.0239,-0.3381,-0.2415,0.2582,-0.1557,0.0645,0.1119,-0.1701,0.4722,0.581,0.8784,0.2803,-0.1189,-0.6423,0.1649,0.0227,0.3058,0.2111,0.0129,-0.6089,0.2368,0.3712,1.5081,1.5928,2.2742,-1.0311,0.0904,-0.0481,-0.8311,-0.2553,-0.399,0.1156,0.5199,-0.6478,0.6005,0.4388,-1.6806,3.3506,0.2599,-0.3384,0.5291,-1.076,-0.8949,-0.4268,0.6551,-0.4135,0.3286,0.6364,-0.1048,0.5875,0.8716,0.7237,0.2669,5.2673,-0.609,0.3907,0.4826,-1.2661,-0.3105,-0.1135,1.7119,1.0722,-0.2941,0.7926,0.245,-0.979,3.1817,-0.1794,1.5191,1.3548,-0.7764,-2.912,0.7002,0.4021,1.1415
2099,41.98,22,FH,swing,-1.5942,0.0224,0.7713,-0.48,-5.06,-17.14,0.025,0.119,-1.619,3.751,5.302,right_hip_yaw_joint,1.325,0,0,0.133,-0.206,1.67,-0.0533,-0.0405,0.0485,0.0754,0.259,0.2091,0.2396,1.0182,-0.024,0.4877,0.4359,0.159,0.0126,-0.3443,-0.2371,0.2749,-0.1695,0.0749,0.1192,-0.2072,0.5469,0.584,0.8782,0.2954,-0.1387,-0.6592,0.1619,0.0401,0.298,0.1723,0.0705,-0.8817,0.2023,0.2002,1.5941,1.2748,1.9005,-0.9229,0.0022,-0.4024,-1.1579,-0.6738,-0.2563,0.2759,1.0344,-0.6569,0.4646,0.3141,-1.8706,3.7506,0.0492,0.2544,0.8179,-0.9239,-0.78,-0.0002,0.859,-0.3565,0.3261,0.6373,-0.1681,0.6313,0.8226,0.6667,0.2751,5.302,-0.5941,0.385,0.4318,-1.2299,-0.31,-0.067,1.7363,1.2869,-0.4431,0.7726,0.2375,-1.1164,3.5294,-0.2346,1.5804,1.482,-0.892,-3.0033,0.7813,0.483,1.0686
2100,42.0,22,FH,swing,-1.594,0.0258,0.7713,-0.5,-4.91,-18.83,0.046,0.146,-1.428,3.906,5.334,right_hip_yaw_joint,1.333,0,0,0.093,-0.204,1.702,-0.0507,-0.0392,0.0289,0.0787,0.2611,0.2406,0.2622,1.0534,-0.0418,0.4869,0.4253,0.1339,-0.0028,-0.3478,-0.2309,0.3018,-0.1831,0.0811,0.1252,-0.2458,0.6277,0.5808,0.8852,0.3155,-0.1584,-0.6765,0.1664,0.059,0.29,0.0864,0.0185,-0.9828,0.1198,0.055,1.5065,1.0649,1.7014,-0.872,-0.0748,-0.5514,-1.3333,-0.8128,-0.1251,0.3012,1.5488,-0.6161,0.2466,0.3021,-1.8456,3.9058,-0.3215,0.2213,1.0278,-0.9223,-0.8655,0.3467,0.8926,-0.2927,0.3222,0.6217,-0.2452,0.6581,0.796,0.626,0.283,5.3338,-0.5757,0.3719,0.3888,-1.2116,-0.3477,-0.0323,1.7481,1.4651,-0.5841,0.7491,0.2329,-1.2417,3.835,-0.2815,1.6375,1.5866,-0.9965,-3.0964,0.8644,0.5513,1.0102
2101,42.02,22,FH,swing,-1.5941,0.029,0.7713,-0.49,-4.72,-20.33,0.059,0.143,-1.244,3.929,5.368,right_hip_yaw_joint,1.342,0,0,0.053,-0.203,1.73,-0.0497,-0.0391,0.0074,0.0805,0.2609,0.2698,0.2812,1.085,-0.058,0.485,0.4128,0.1063,-0.0213,-0.3492,-0.2245,0.3379,-0.1951,0.0837,0.131,-0.2819,0.7093,0.5708,0.8892,0.3379,-0.1786,-0.696,0.1754,0.0777,0.2823,0.0186,-0.0155,-1.0908,0.0639,-0.041,1.4098,0.8753,1.4995,-0.7705,-0.0962,-0.6215,-1.4318,-0.9233,-0.0434,0.323,1.9513,-0.5556,0.0939,0.2786,-1.6961,3.9287,-0.6108,0.1939,1.1034,-0.9974,-0.9682,0.4835,0.8737,-0.3798,0.3239,0.6034,-0.3207,0.6822,0.7789,0.5873,0.2852,5.3684,-0.5587,0.3569,0.3531,-1.209,-0.4182,-0.0112,1.7446,1.6195,-0.7127,0.732,0.231,-1.3589,4.1051,-0.3156,1.6861,1.6754,-1.0917,-3.1835,0.9386,0.6098,0.9563
2102,42.04,22,FH,swing,-1.5947,0.032,0.7713,-0.47,-4.56,-21.64,0.07,0.112,-1.077,3.803,5.401,right_hip_yaw_joint,1.35,0,0,0.014,-0.202,1.755,-0.0496,-0.0394,-0.0156,0.0813,0.2591,0.2967,0.297,1.1131,-0.072,0.4829,0.3999,0.0773,-0.0409,-0.3493,-0.2179,0.3807,-0.2061,0.0841,0.1365,-0.3145,0.7894,0.5565,0.8929,0.3607,-0.1998,-0.7169,0.1865,0.0957,0.2731,-0.0178,-0.0281,-1.1522,0.0105,-0.1114,1.2862,0.7291,1.3518,-0.6554,-0.1035,-0.6323,-1.4842,-0.9608,0.0081,0.3137,2.228,-0.509,0.0009,0.2756,-1.5056,3.8029,-0.7765,0.1565,1.0933,-1.0371,-1.0287,0.5571,0.8316,-0.4464,0.3292,0.5847,-0.3986,0.7129,0.7707,0.5531,0.2815,5.4005,-0.5418,0.3341,0.3249,-1.2201,-0.51,-0.0064,1.7283,1.7665,-0.8245,0.7229,0.2265,-1.4694,4.3456,-0.3422,1.7216,1.7505,-1.1821,-3.2626,1.0029,0.6626,0.9047
2103,42.06,22,FH,swing,-1.5957,0.035,0.7713,-0.43,-4.45,-22.78,0.076,0.064,-0.944,3.605,5.426,right_hip_yaw_joint,1.357,0,0,-0.025,-0.2,1.775,-0.0499,-0.0398,-0.0396,0.0811,0.2564,0.3211,0.3103,1.1386,-0.0835,0.4807,0.3873,0.0476,-0.0609,-0.3488,-0.2117,0.4275,-0.2163,0.0832,0.1417,-0.3433,0.8655,0.5401,0.8956,0.3826,-0.2215,-0.7385,0.1985,0.1127,0.263,-0.0254,-0.0215,-1.191,-0.0215,-0.1417,1.1663,0.6113,1.2089,-0.5306,-0.0979,-0.5959,-1.4959,-0.9655,0.0388,0.3094,2.3729,-0.4909,-0.0492,0.2347,-1.332,3.605,-0.8295,0.1545,1.0348,-1.0627,-1.0378,0.5787,0.7819,-0.5139,0.3372,0.5711,-0.4761,0.7475,0.7631,0.5191,0.2753,5.4265,-0.5254,0.3077,0.3049,-1.2422,-0.6095,-0.0189,1.7029,1.9161,-0.9158,0.7237,0.2183,-1.5711,4.5611,-0.3676,1.7432,1.8151,-1.2696,-3.3303,1.0582,0.7109,0.8543
2104,42.08,22,FH,swing,-1.597,0.0379,0.7712,-0.37,-4.4,-23.76,0.055,-0.003,-0.796,3.364,5.448,right_hip_yaw_joint,1.362,0,0,-0.064,-0.199,1.791,-0.0501,-0.0399,-0.0639,0.0805,0.2533,0.343,0.3222,1.1616,-0.0925,0.4788,0.3759,0.0181,-0.0808,-0.3479,-0.2056,0.4762,-0.2257,0.0828,0.146,-0.369,0.9364,0.5233,0.8974,0.403,-0.2428,-0.7595,0.2101,0.1285,0.2515,-0.0088,0.0088,-1.2172,-0.0356,-0.1568,1.0439,0.5527,1.0801,-0.4052,-0.076,-0.5412,-1.4697,-0.925,0.0444,0.3043,2.4067,-0.4625,0.022,0.1795,-1.2016,3.3641,-0.8204,0.176,0.9579,-1.0604,-0.9979,0.5597,0.7289,-0.5939,0.3502,0.5617,-0.5542,0.7902,0.7601,0.4901,0.266,5.4484,-0.5098,0.2822,0.2946,-1.2695,-0.7076,-0.0414,1.6825,2.0682,-0.9867,0.7306,0.2057,-1.6586,4.751,-0.4015,1.7565,1.8681,-1.3567,-3.3902,1.1066,0.7509,0.8065
2105,42.1,22,FH,swing,-1.5987,0.0406,0.771,-0.29,-4.43,-24.61,0.041,-0.073,-0.68,3.003,5.466,right_hip_yaw_joint,1.366,0,0,-0.103,-0.198,1.803,-0.0499,-0.0393,-0.0884,0.0797,0.2503,0.3623,0.3329,1.1828,-0.099,0.4775,0.3659,-0.0101,-0.0996,-0.3468,-0.1999,0.5246,-0.2336,0.0831,0.149,-0.3922,1.0011,0.5067,0.8984,0.4215,-0.2631,-0.7794,0.2206,0.143,0.2386,0.0079,0.0432,-1.2047,-0.0546,-0.1558,0.9007,0.4937,1.0425,-0.2997,-0.0529,-0.4702,-1.3823,-0.878,0.0679,0.2658,2.3766,-0.3513,0.0175,0.1385,-1.0885,3.003,-0.8178,0.0246,0.866,-0.964,-0.9374,0.4888,0.6629,-0.6344,0.3688,0.5534,-0.6333,0.8382,0.7593,0.468,0.2556,5.4658,-0.4941,0.2541,0.2896,-1.2963,-0.8041,-0.0855,1.6631,2.2243,-1.056,0.7423,0.187,-1.7417,4.9188,-0.4427,1.7714,1.909,-1.4548,-3.4428,1.1501,0.7893,0.7613
2106,42.12,22,FH,swing,-1.6008,0.0432,0.7709,-0.21,-4.55,-25.32,0.016,-0.143,-0.586,2.697,5.48,right_hip_yaw_joint,1.37,0,0,-0.141,-0.197,1.811,-0.0492,-0.0376,-0.1129,0.0787,0.2475,0.3791,0.3418,1.2028,-0.1034,0.4768,0.3573,-0.0364,-0.1169,-0.3453,-0.1948,0.5716,-0.2397,0.0835,0.1507,-0.4138,1.0598,0.49,0.8983,0.4379,-0.2834,-0.7978,0.23,0.1563,0.2251,0.0384,0.0918,-1.1904,-0.0541,-0.1278,0.7845,0.4177,0.9702,-0.1988,-0.0197,-0.3871,-1.262,-0.8021,0.0783,0.2429,2.2737,-0.2544,0.0214,0.0705,-1.0186,2.6973,-0.8227,-0.0535,0.7626,-0.951,-0.8644,0.424,0.6064,-0.662,0.386,0.5493,-0.7081,0.8799,0.753,0.4434,0.2502,5.4803,-0.4789,0.2292,0.2879,-1.3224,-0.8945,-0.1456,1.6423,2.3815,-1.1164,0.7595,0.1659,-1.8153,5.0645,-0.4875,1.7851,1.941,-1.5548,-3.4827,1.189,0.8214,0.7189
2107,42.14,22,FH,swing,-1.6032,0.0456,0.7706,-0.11,-4.76,-25.9,0.003,-0.22,-0.469,2.429,5.49,right_hip_yaw_joint,1.373,0,0,-0.179,-0.195,1.815,-0.0478,-0.0344,-0.1374,0.0773,0.2448,0.3932,0.3488,1.2223,-0.106,0.4768,0.35,-0.0601,-0.1323,-0.3438,-0.191,0.6161,-0.2441,0.0844,0.1507,-0.4342,1.1128,0.473,0.8975,0.4523,-0.3041,-0.8144,0.2385,0.1683,0.2114,0.064,0.1748,-1.1813,-0.0806,-0.1391,0.6383,0.3221,0.9926,-0.1307,0.0235,-0.3418,-1.1225,-0.6892,0.0801,0.1474,2.142,-0.1533,0.048,-0.0091,-0.9769,2.4287,-0.8479,-0.0836,0.6605,-0.965,-0.7758,0.3686,0.5442,-0.6784,0.4013,0.541,-0.7805,0.9247,0.7495,0.4218,0.2481,5.4903,-0.4615,0.2012,0.2875,-1.3461,-0.982,-0.228,1.6168,2.5283,-1.1649,0.7777,0.1433,-1.8828,5.185,-0.5322,1.7968,1.9585,-1.6553,-3.5102,1.2218,0.845,0.6815
2108,42.16,22,FH,swing,-1.6058,0.0477,0.7703,0.0,-5.05,-26.38,-0.029,-0.289,-0.381,2.195,5.501,right_hip_yaw_joint,1.375,0,0,-0.218,-0.194,1.816,-0.0459,-0.03,-0.1611,0.0757,0.2424,0.4049,0.3543,1.2409,-0.1075,0.4778,0.3441,-0.0806,-0.1454,-0.3424,-0.1884,0.6574,-0.2462,0.0859,0.1498,-0.4539,1.1603,0.4556,0.8957,0.4642,-0.3252,-0.8289,0.2458,0.1787,0.1979,0.1045,0.2238,-1.1445,-0.0735,-0.106,0.5356,0.2491,0.882,-0.0734,0.0571,-0.2582,-0.9586,-0.5807,0.0775,0.128,1.951,-0.0736,0.0757,-0.0338,-0.9456,2.1953,-0.8606,-0.1045,0.5427,-1.0259,-0.6699,0.3376,0.4716,-0.6364,0.414,0.535,-0.8514,0.9592,0.7411,0.4021,0.2555,5.501,-0.4403,0.1748,0.287,-1.3672,-1.0605,-0.3213,1.5877,2.6701,-1.2058,0.801,0.121,-1.9435,5.2873,-0.5773,1.8086,1.971,-1.7519,-3.5257,1.252,0.8632,0.645
2109,42.18,22,FH,swing,-1.6087,0.0496,0.7699,0.12,-5.42,-26.78,-0.061,-0.351,-0.327,2.007,5.507,right_hip_yaw_joint,1.377,0,0,-0.255,-0.193,1.812,-0.0429,-0.0247,-0.1839,0.0744,0.2406,0.4146,0.3586,1.2573,-0.1079,0.479,0.3397,-0.0976,-0.1563,-0.3409,-0.1859,0.6946,-0.2469,0.0883,0.1485,-0.473,1.2028,0.4379,0.8935,0.4739,-0.347,-0.8411,0.2524,0.1877,0.1852,0.1612,0.2775,-1.1051,-0.0708,-0.0775,0.45,0.1826,0.7594,-0.023,0.0641,-0.1932,-0.7759,-0.4817,0.0822,0.1316,1.7322,-0.0326,0.1314,-0.066,-0.926,2.0069,-0.8719,-0.0837,0.4375,-1.1032,-0.5545,0.3327,0.4004,-0.5757,0.4217,0.5322,-0.9164,0.9897,0.729,0.3805,0.2668,5.5073,-0.4176,0.1456,0.2851,-1.3843,-1.1293,-0.4251,1.5509,2.8062,-1.2353,0.8283,0.0975,-1.9996,5.3695,-0.6209,1.8177,1.9782,-1.8432,-3.5294,1.2772,0.8778,0.6075
